gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	gene_symbol	product	neg_log10_padj	deg_class	label
gene-ACZ0AN_RS05465	1149.7041059332594	-2.8769909479587565	0.0952237298714886	-30.212962166483777	1.6005098713242872e-200	2.227092459246986e-199	WP_144497729.1	bmrD	multidrug resistance ABC transporter ATP-binding protein/permease BmrD	198.65226175256308	Down	NA
gene-ACZ0AN_RS08265	4958.042981846569	2.530751783860001	0.08376958603681003	30.210866539891196	1.7052374233492042e-200	2.364435211739321e-199	WP_003181465.1	NA	Fpa/YlaN family protein	198.62627258165685	Up	NA
gene-ACZ0AN_RS01710	1637.0989704225476	-2.458710594869166	0.0814058286604999	-30.203127163327952	2.1548978663130407e-200	2.9774011364128066e-199	WP_048350147.1	pepF	oligoendopeptidase F	198.52616265020563	Down	NA
gene-ACZ0AN_RS19315	1349.2952095602911	8.085635229238775	0.26803603951571214	30.166224078851155	6.572346160702073e-200	9.049082924419278e-199	WP_023857118.1	NA	hemolysin family protein	198.04339543196002	Up	NA
gene-ACZ0AN_RS00095	2090.900745034569	2.2050165501959564	0.07309869007167687	30.16492563729705	6.835174884522071e-200	9.378051135267344e-199	WP_026579010.1	NA	glycerate kinase	198.0278874035332	Up	NA
gene-ACZ0AN_RS13910	610.6741640635056	3.779560420855214	0.12534454094347178	30.15337080024674	9.68858502154126e-200	1.3246692552100316e-198	WP_023855260.1	NA	hypothetical protein	197.87789254328783	Up	NA
gene-ACZ0AN_RS14085	2302.1111119906686	2.6226028781810933	0.0869762630527874	30.153087591144153	9.771768191362035e-200	1.3314034160730775e-198	WP_161517338.1	NA	NAD(P)/FAD-dependent oxidoreductase	197.87569033308378	Up	NA
gene-ACZ0AN_RS10860	2701.1383746855445	2.046212711220096	0.06792766268614826	30.123408200785295	2.392597942731782e-199	3.2486347153216307e-198	WP_023855721.1	csaA	chaperone CsaA	197.48829911907632	Up	NA
gene-ACZ0AN_RS05415	2755.473638359133	2.4033812454538053	0.08021660493001644	29.961143924634968	3.149951581579621e-197	4.2622103469373898e-196	WP_023856532.1	NA	polysaccharide deacetylase family protein	195.37036512096157	Up	NA
gene-ACZ0AN_RS12400	1191.7638288367425	-2.601737067127832	0.0871855166311596	-29.8413907224355	1.1354005065432598e-195	1.5310349098542104e-194	WP_020452016.1	NA	RNA ligase	193.81501490663408	Down	NA
gene-ACZ0AN_RS06220	2170.359868159117	2.102155761715547	0.07073418950950504	29.71909024889676	4.351999698819808e-194	5.848372198003057e-193	WP_020450903.1	NA	GNAT family N-acetyltransferase	192.23296499610575	Up	NA
gene-ACZ0AN_RS12475	9374.799192543182	-2.230434213485784	0.07512317011754577	-29.690363305965487	1.0225926763904101e-193	1.3695063693365082e-192	WP_020452031.1	sigF	RNA polymerase sporulation sigma factor SigF	191.86343594357703	Down	NA
gene-ACZ0AN_RS16645	629.1097989765124	-5.315340969164884	0.17944426256240442	-29.62112520770284	7.9883004410321595e-193	1.066193569068374e-191	WP_020452753.1	NA	GH12 family glycosyl hydrolase domain-containing protein	190.97216394132573	Down	NA
gene-ACZ0AN_RS11215	5033.189798888212	-1.9286113983341375	0.06513363846158574	-29.610066992827164	1.108780878103454e-192	1.4748664968399843e-191	WP_020451802.1	NA	DinB family protein	190.83124728972632	Down	NA
gene-ACZ0AN_RS02965	595.0708829561586	5.173439890382303	0.1747708448390688	29.601275287912426	1.4388464477271672e-192	1.9074437367842582e-191	WP_025810052.1	desA	Delta(5) desaturase DesA	190.71954826342	Up	NA
gene-ACZ0AN_RS19830	722.3338751571292	-3.669614932839717	0.1245442004396292	-29.464358194812167	8.243537652772207e-191	1.0891461868511158e-189	WP_025810620.1	NA	MFS transporter	188.96291382466862	Down	NA
gene-ACZ0AN_RS13055	7934.32731202712	1.7218295994336337	0.0584789097707486	29.443599516195153	1.5203998122900665e-190	2.002029819941685e-189	WP_023855166.1	dxs	1-deoxy-D-xylulose-5-phosphate synthase	188.69852945805567	Up	NA
gene-ACZ0AN_RS08515	2699.056869648966	-2.550907388488772	0.08682253529464601	-29.38070605554035	9.688492524107986e-190	1.2714931325953087e-188	WP_003181573.1	sigE	RNA polymerase sporulation sigma factor SigE	187.89568598113044	Down	NA
gene-ACZ0AN_RS20705	735.1069051925185	-3.7165767059354855	0.12652170515290995	-29.375012780959228	1.1454565819415838e-189	1.498257209179592e-188	WP_020453481.1	NA	chorismate--pyruvate lyase family protein	187.82441362392723	Down	NA
gene-ACZ0AN_RS01720	4893.278146766981	-1.8847974264082563	0.06423310952731717	-29.34308241151997	2.9280410862531684e-189	3.81715389450413e-188	WP_023857783.1	NA	serine hydrolase	187.41826033043952	Down	NA
gene-ACZ0AN_RS05920	3768.860316339657	-2.218809979258279	0.0758796602495092	-29.241169134947867	5.81520590661193e-188	7.55591654885603e-187	WP_249726596.1	NA	Rap family tetratricopeptide repeat protein	186.12171284727899	Down	NA
gene-ACZ0AN_RS02375	1943.041967596552	-2.115883318913803	0.07261831828440307	-29.13704653180121	1.2190974039416168e-186	1.5787914894610246e-185	WP_020450171.1	NA	iron chelate uptake ABC transporter family permease subunit	184.80167522335208	Down	NA
gene-ACZ0AN_RS05085	1439.9329141020828	-2.761024197688778	0.0947603702063796	-29.136908094338537	1.224030548182604e-186	1.579965747062019e-185	WP_020450687.1	NA	L-cystine transporter	184.80135232825015	Down	NA
gene-ACZ0AN_RS20090	1105.2388084982726	-2.5354060823862605	0.0870578724310347	-29.123225867881764	1.824273650927443e-186	2.347032723357143e-185	WP_023856996.1	galE	UDP-glucose 4-epimerase GalE	184.6294808552355	Down	NA
gene-ACZ0AN_RS05460	938.4685218363442	-2.870280723913922	0.09875969807641864	-29.06327965576551	1.0456960728459712e-185	1.3409514345907162e-184	WP_463315656.1	bmrC	ABC transporter ATP-binding protein	183.87258695076227	Down	NA
gene-ACZ0AN_RS06530	12032.413378112664	-1.577733947177928	0.05450283424505302	-28.9477413245006	2.996125230019758e-184	3.829575049706035e-183	WP_023856662.1	pepF	oligoendopeptidase F	182.4168494150149	Down	NA
gene-ACZ0AN_RS11140	565.0788107980188	-4.538254882903707	0.15687899224823532	-28.92837860484635	5.250413980072512e-184	6.689163785001474e-183	WP_149169609.1	NA	SMI1/KNR4 family protein	182.17462817016315	Down	NA
gene-ACZ0AN_RS15885	2030.7313432899043	2.105340242024614	0.07314635574771113	28.782571879399388	3.5448648777205594e-182	4.501634233066497e-181	WP_025810980.1	NA	BaiN/RdsA family NAD(P)/FAD-dependent oxidoreductase	180.34662979521158	Up	NA
gene-ACZ0AN_RS06090	4242.592551488619	-1.8899253144776464	0.06566854695608615	-28.779764469913985	3.8435556037885635e-182	4.865197480408491e-181	WP_095289976.1	NA	fumarylacetoacetate hydrolase family protein	180.31289952684247	Down	NA
gene-ACZ0AN_RS12940	673.777055245338	-4.487047495418778	0.1559840104590392	-28.766073408511694	5.701928012590429e-182	7.19432974964786e-181	WP_020452110.1	NA	amino acid ABC transporter permease	180.143009660322	Down	NA
gene-ACZ0AN_RS20925	813.1282205698636	2.938786486055298	0.1024749275791325	28.678102590371953	7.15620850363696e-181	9.000308387266486e-180	WP_095291253.1	NA	choloylglycine hydrolase family protein	179.04574260960584	Up	NA
gene-ACZ0AN_RS13960	673.4715001296875	-3.5652328578673225	0.1244660870901019	-28.64421097520664	1.8925927917473884e-180	2.3726946053727647e-179	WP_023855269.1	NA	hypothetical protein	178.62475815716263	Down	NA
gene-ACZ0AN_RS19320	716.7156712084643	6.5591302305110375	0.2290060853484907	28.641728976457813	2.032214316947918e-180	2.539620694173131e-179	WP_023857117.1	NA	ammonium transporter	178.59523114272204	Up	NA
gene-ACZ0AN_RS21370	934.2714519200018	-2.986610277091189	0.10430195961855644	-28.634268119348345	2.516955161362437e-180	3.135407001011493e-179	WP_041817479.1	NA	iron-hydroxamate ABC transporter substrate-binding protein	178.5037060762621	Down	NA
gene-ACZ0AN_RS01680	1305.4754459604774	-2.381338331948041	0.08324946656621833	-28.60484793681982	5.8478145057566405e-180	7.261653202718055e-179	WP_463315617.1	NA	DUF4352 domain-containing protein	178.13896449567957	Down	NA
gene-ACZ0AN_RS08820	5735.306956153354	-2.9319087213056085	0.10252653466150084	-28.59658459135022	7.408987724909626e-180	9.171251682190969e-179	WP_003181706.1	acpP	acyl carrier protein	178.03757138825887	Down	NA
gene-ACZ0AN_RS07495	2458.273002321424	-2.034741719174001	0.07116323490721199	-28.592597312742335	8.30491513236723e-180	1.02479518803173e-178	WP_020451129.1	NA	penicillin-binding transpeptidase domain-containing protein	177.98936292250633	Down	NA
gene-ACZ0AN_RS11135	537.7532664479503	-4.458629924737614	0.15641655117981987	-28.504847416127184	1.0200901124703356e-178	1.2548067715779296e-177	WP_463315555.1	NA	hypothetical protein	176.90142314629324	Down	NA
gene-ACZ0AN_RS02655	558.3917971063366	-5.129359784752813	0.1800344236597968	-28.4909945580493	1.5146032671090418e-178	1.8572822562924623e-177	WP_025810086.1	NA	chorismate mutase family protein	176.7311220903177	Down	NA
gene-ACZ0AN_RS11760	4876.468939732664	-1.7362151346932289	0.06100179507617761	-28.461705635466696	3.4911149740915926e-178	4.267643351506358e-177	WP_023857407.1	NA	carboxypeptidase M32	176.36981188187752	Down	NA
gene-ACZ0AN_RS12485	6619.9573740506885	-2.259187962918794	0.07952058446648161	-28.410102592631908	1.5171377505998604e-177	1.848834948246538e-176	WP_020452033.1	spoIIAA	anti-sigma F factor antagonist	175.73310185804866	Down	NA
gene-ACZ0AN_RS04920	586.1653735090943	-3.7311269923568817	0.13140865038959054	-28.39331338762795	2.445518768771266e-177	2.9709645971078792e-176	WP_020450658.1	ssuD	FMNH2-dependent alkanesulfonate monooxygenase	175.52710252334688	Down	NA
gene-ACZ0AN_RS00100	1700.1022783494227	2.2675229654054263	0.07986799864411932	28.390882504884	2.6204879579323e-177	3.173702082384675e-176	WP_020449775.1	NA	GntP family permease	175.49843384319203	Up	NA
gene-ACZ0AN_RS17260	926.3460051692904	-2.6828607320238125	0.09450788174464578	-28.387692989170255	2.869163992345847e-177	3.4641844633738775e-176	WP_020452856.1	NA	MFS transporter	175.46039899041554	Down	NA
gene-ACZ0AN_RS11585	3546.9731590107526	1.9879773740661857	0.07007564228837586	28.369021091312224	4.877119690105259e-177	5.870496215942649e-176	WP_020451874.1	ilvA	threonine ammonia-lyase IlvA	175.2313251875535	Up	NA
gene-ACZ0AN_RS18310	2006.374386040148	-2.0823830676436237	0.07340372780595578	-28.36890073414861	4.893821337569084e-177	5.8725856050829005e-176	WP_023856337.1	NA	NAD(P)H-dependent oxidoreductase	175.2311706437638	Down	NA
gene-ACZ0AN_RS19640	8232.123063261506	-2.127138649156496	0.07509092046349289	-28.327507986676657	1.584477931248361e-176	1.895576647017856e-175	WP_103749414.1	racA	chromosome-anchoring protein RacA	174.72225865032806	Down	NA
gene-ACZ0AN_RS18460	2845.8704259877554	-2.1808031319777563	0.07720510753600775	-28.24687642537963	1.5548105953693775e-175	1.8544306310727774e-174	WP_020453060.1	rapZ	RNase adapter RapZ	173.73178940774156	Down	NA
gene-ACZ0AN_RS10530	1473.7152318938668	2.32830785434454	0.08255639139986654	28.20263597844593	5.4281212921991e-175	6.454529681996749e-174	WP_373367296.1	NA	glycoside hydrolase family 10-like protein	173.19013539769733	Up	NA
gene-ACZ0AN_RS16250	574.750231395035	-3.702997162063225	0.13152991060582317	-28.153270575546816	2.185340259711029e-174	2.5907175767692075e-173	WP_249726928.1	NA	glycogen/starch/alpha-glucan phosphorylase	172.58657992840205	Down	NA
gene-ACZ0AN_RS12910	1455.772705674595	2.137134083383137	0.07591163071860602	28.152920219896203	2.207029626799938e-174	2.6085494745671555e-173	WP_229078641.1	NA	membrane protein insertase YidC	172.58360092189818	Up	NA
gene-ACZ0AN_RS14795	912.9311713618032	2.694143242576538	0.09583879540780477	28.11119683957481	7.1484212625729525e-174	8.423545055356237e-173	WP_020452437.1	NA	transcription repressor NadR	172.07450509686575	Up	NA
gene-ACZ0AN_RS12245	652.0580450007717	3.59857465720425	0.12809604013328418	28.092786111576327	1.2000197908717151e-173	1.4098436105929972e-172	WP_003183064.1	NA	ferredoxin	171.85082905955977	Up	NA
gene-ACZ0AN_RS15945	1148.96115028375	-2.5055679188237967	0.08960684984402424	-27.961790010307897	4.739257518586118e-172	5.551297463561768e-171	WP_026579047.1	NA	helix-turn-helix domain-containing protein	170.25560550058705	Down	NA
gene-ACZ0AN_RS14905	2256.9558856865983	-2.0092968048443858	0.07207289022333054	-27.87867669269577	4.839482713373339e-171	5.65182445454672e-170	WP_023855427.1	NA	valine--tRNA ligase	169.24781133578415	Down	NA
gene-ACZ0AN_RS19835	651.6055205488962	-4.012366666490002	0.14392538354908713	-27.87810299717941	4.917607200089921e-171	5.726020965327253e-170	WP_023857038.1	NA	DODA-type extradiol aromatic ring-opening family dioxygenase	169.24214706618008	Down	NA
gene-ACZ0AN_RS04290	9821.369309145422	-1.6323673048408187	0.05857025459762691	-27.87024430839605	6.12364642333671e-171	7.109227386145932e-170	WP_033155041.1	NA	multifunctional 2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase/5'-nucleotidase	169.14817759479286	Down	NA
gene-ACZ0AN_RS19135	1058.5941676656948	-2.8540330460219736	0.1025168304543042	-27.83965358053211	1.4373069834185279e-170	1.6637146321340122e-169	WP_095291488.1	NA	YveK family protein	168.77892116381315	Down	NA
gene-ACZ0AN_RS08965	567.7031148130402	3.3077978853449346	0.11897234296874051	27.803082656059352	3.981009699226859e-170	4.594553546990057e-169	WP_020451391.1	fliG	flagellar motor switch protein FliG	168.33775668264536	Up	NA
gene-ACZ0AN_RS07490	1294.090822754593	2.2887064426632744	0.08243072077855931	27.765212059853535	1.1416928685570239e-169	1.3137838170726572e-168	WP_025811989.1	NA	TrkH family potassium uptake protein	167.88147609198822	Up	NA
gene-ACZ0AN_RS02070	15922.044786356104	-1.7290186017611453	0.06231775647062723	-27.745199758211747	1.991079302947723e-169	2.284501516013704e-168	WP_463315619.1	licB	lichenysin non-ribosomal peptide synthetase LicB	167.64120854940685	Down	NA
gene-ACZ0AN_RS12905	625.3069066453756	3.255741365767262	0.11757531411028552	27.690688223153536	9.039339396136086e-169	1.0341215099253063e-167	WP_020452104.1	NA	hypothetical protein	166.9854284283701	Up	NA
gene-ACZ0AN_RS15555	4208.220171648658	-2.7723640814601618	0.10013833342299192	-27.685342732332938	1.048331231751556e-168	1.1958289980793912e-167	WP_023855496.1	NA	argininosuccinate synthase	166.92233091942802	Down	NA
gene-ACZ0AN_RS17240	892.0503663045857	2.866732120959902	0.10356579907056596	27.680297421416263	1.2056873421945996e-168	1.3713382987743795e-167	WP_020452853.1	NA	TetR/AcrR family transcriptional regulator	166.8628553948332	Up	NA
gene-ACZ0AN_RS19825	594.6692448912574	-3.7617915624243614	0.13595450929134878	-27.66948725740968	1.6267912837260597e-168	1.844950577266202e-167	WP_025810621.1	pobA	4-hydroxybenzoate 3-monooxygenase	166.73401526327623	Down	NA
gene-ACZ0AN_RS17250	658.8580232193083	3.596508476029365	0.13033154980680625	27.595071810014996	1.2750417760211791e-167	1.441862803777264e-166	NA	NA	pyridoxal-phosphate-dependent aminotransferase family protein	165.8410760616673	Up	NA
gene-ACZ0AN_RS20020	3106.071634278766	1.9397287825662768	0.07040481240813062	27.55108232263778	4.295189511492461e-167	4.8431964491656374e-166	WP_020453353.1	ywcE	spore morphogenesis/germination protein YwcE	165.3148679147944	Up	NA
gene-ACZ0AN_RS06385	2351.6257273701185	-2.432494628538149	0.088384195670632	-27.52182797027376	9.62261870627667e-167	1.0819242350552911e-165	WP_003180588.1	NA	beta-ketoacyl-ACP synthase III	164.9658031509203	Down	NA
gene-ACZ0AN_RS05120	6386.0978586280235	-1.6420688221748097	0.05970804593644836	-27.501633932595677	1.678392297667056e-166	1.8817175360130082e-165	WP_463315650.1	NA	5'-nucleotidase C-terminal domain-containing protein	164.72544556781503	Down	NA
gene-ACZ0AN_RS07285	1260.226763192858	-2.3859624899557863	0.08686879540601641	-27.466278066871155	4.440817416246118e-166	4.964606137136687e-165	WP_458110479.1	NA	ABC transporter ATP-binding protein	164.30411520019038	Down	NA
gene-ACZ0AN_RS03910	2207.438055403022	-2.1059113511924923	0.07673696247622022	-27.443246165041867	8.364616942763737e-166	9.324646841876392e-165	WP_128823450.1	NA	class I SAM-dependent methyltransferase	164.03036760751164	Down	NA
gene-ACZ0AN_RS06820	5166.429255650661	-2.5444700426573905	0.09288020561896894	-27.39518098286523	3.1301573831416114e-165	3.4795290570673326e-164	WP_145645426.1	cysI	assimilatory sulfite reductase (NADPH) hemoprotein subunit	163.45847953242048	Down	NA
gene-ACZ0AN_RS20080	9484.983757208613	1.7683889504259216	0.06480822965784638	27.286487530396865	6.136366544738424e-164	6.80200630552361e-163	WP_025810604.1	qoxB	cytochrome aa3 quinol oxidase subunit I	162.16736296980807	Up	NA
gene-ACZ0AN_RS15175	800.8020746885579	2.596368165318119	0.09515406202307136	27.285941452384822	6.2286097908644384e-164	6.884806991366776e-163	WP_023855455.1	NA	CvpA family protein	162.162108230245	Up	NA
gene-ACZ0AN_RS08975	570.5947296909028	3.2624271727740424	0.11963370396458813	27.270134290414756	9.591904477768754e-164	1.0572649767068705e-162	WP_020451393.1	fliI	flagellar protein export ATPase FliI	161.97581615413085	Up	NA
gene-ACZ0AN_RS16835	3337.345006750452	1.9087232015654985	0.07007148197285552	27.239657958210515	2.2035701505663114e-163	2.422075426000618e-162	WP_224146418.1	NA	Na+/H+ antiporter subunit D	161.61581233659106	Up	NA
gene-ACZ0AN_RS15670	4305.2511009252485	-1.8152574273258193	0.06665848372369662	-27.232204003471924	2.700311631766929e-163	2.9597829170540306e-162	WP_020452597.1	NA	hypothetical protein	161.5287401407596	Down	NA
gene-ACZ0AN_RS16595	5437.29113969523	1.739503963841602	0.06388071670715297	27.230501683567105	2.8286116415678655e-163	3.0917749530674936e-162	WP_025809689.1	NA	type 1 glutamine amidotransferase domain-containing protein	161.50979212542575	Up	NA
gene-ACZ0AN_RS15645	638.520347624678	3.185809883603357	0.11731462442089018	27.15611884988536	2.1439381096185547e-162	2.336892539484225e-161	WP_043054431.1	hisJ	histidinol-phosphatase HisJ	160.6313612579039	Up	NA
gene-ACZ0AN_RS07915	580.7312142003036	-4.0857838811954945	0.15079654701146708	-27.094677976179373	1.1376064100000726e-161	1.2365561088200234e-160	WP_212110497.1	NA	WD40/YVTN/BNR-like repeat-containing protein	159.90778617271306	Down	NA
gene-ACZ0AN_RS11665	1266.0843179636372	-2.5288678399855185	0.09347347173422074	-27.054390866919057	3.39113650155177e-161	3.675917025438991e-160	WP_020451891.1	NA	AIM24 family protein	159.4346343002785	Down	NA
gene-ACZ0AN_RS13510	4045.114079560592	1.663257048623456	0.06162434414332821	26.990259640816465	1.9230677304061944e-160	2.0788203234473574e-159	WP_095323521.1	ispG	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	158.68218304597758	Up	NA
gene-ACZ0AN_RS13970	512.5657025150956	-4.495820804548562	0.1666728937944842	-26.973917007117716	2.9906301122656905e-160	3.2239649891567507e-159	NA	NA	sigma-70 family RNA polymerase sigma factor	158.4916096830886	Down	NA
gene-ACZ0AN_RS01370	2844.534693989618	1.9479850372680405	0.07239643708612614	26.90719482438932	1.8092304234684498e-159	1.9450466251206022e-158	WP_023857740.1	NA	SurA N-terminal domain-containing protein	157.71106998364937	Up	NA
gene-ACZ0AN_RS20300	4520.443734732172	-1.7009030698152234	0.06336542705070594	-26.84276188108282	1.0246400217268748e-158	1.0985484823104525e-157	WP_020453399.1	NA	branched-chain amino acid aminotransferase	156.95918077157435	Down	NA
gene-ACZ0AN_RS01800	573.0193656773026	-3.387351026408468	0.12639280733355163	-26.800188221701745	3.214952589070063e-158	3.4374588445533856e-157	WP_023857795.1	NA	cell wall hydrolase	156.4637624927807	Down	NA
gene-ACZ0AN_RS05785	543.2293204164546	-3.547532508357943	0.13250946394470323	-26.77191804080004	6.862773522828657e-158	7.317805245537949e-157	WP_003180341.1	NA	ABC transporter substrate-binding protein	156.1356191529136	Down	NA
gene-ACZ0AN_RS18100	496.4741527357939	-3.765043559028825	0.1414227684486171	-26.6226124713205	3.7157065268422865e-156	3.951336696837164e-155	WP_095292199.1	NA	VOC family protein	154.4032559621312	Down	NA
gene-ACZ0AN_RS00030	2996.7532013654413	-1.8663216486946324	0.07022251896514145	-26.577252941055516	1.2438913679903673e-155	1.3191972237822165e-154	WP_031305110.1	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	153.87969027132453	Down	NA
gene-ACZ0AN_RS05975	697.999125785713	-2.84453928525977	0.1070895974988294	-26.562237151847206	1.8547945087579298e-155	1.96178265562429e-154	WP_050821026.1	NA	AMP-binding protein	153.70734910943906	Down	NA
gene-ACZ0AN_RS09445	430.9890695195686	3.7343269229535023	0.14082856996268048	26.51682768590988	6.200476194883364e-155	6.540502308796323e-154	NA	NA	YjdF family protein	153.18438889669693	Up	NA
gene-ACZ0AN_RS15245	1428.896941504744	-2.10050694959517	0.07946661660601922	-26.43257054731667	5.788637435094212e-154	6.08970865825997e-153	WP_105980089.1	arfA	arabinosylfuranosidase ArfA	152.21540348423684	Down	NA
gene-ACZ0AN_RS07580	724.9161724788348	3.2587748410728485	0.123384019806078	26.41164428095832	1.0070423246097582e-153	1.0565866528793295e-152	WP_020451145.1	NA	aspartyl-phosphate phosphatase Spo0E family protein	151.97609487975305	Up	NA
gene-ACZ0AN_RS16010	1281.3516526264084	-2.19924675733348	0.08330139450233393	-26.401079723483644	1.3316091647152727e-153	1.3933958299580614e-152	WP_020452657.1	NA	ABC transporter permease	151.85592549352077	Down	NA
gene-ACZ0AN_RS08345	2334.9269672069545	2.113237259609298	0.08009866093735003	26.3829286891848	2.1513941406659143e-153	2.245231544673682e-152	WP_095290416.1	ricF	regulatory iron-sulfur-containing complex subunit RicF	151.64873886473248	Up	NA
gene-ACZ0AN_RS01810	2773.344724842989	-2.2205687103400993	0.08445497794474205	-26.2929286630445	2.310242722083687e-152	2.404613379696655e-151	WP_023857797.1	NA	C40 family peptidase	150.6189547407296	Down	NA
gene-ACZ0AN_RS20355	17934.24706838327	-1.7895021665581987	0.06806471903836264	-26.29118568093405	2.418736463958835e-152	2.510878805442981e-151	WP_463315595.1	prpB	methylisocitrate lyase	150.60017424921364	Down	NA
gene-ACZ0AN_RS03825	6002.260137291402	-1.63659087644803	0.06234506200047917	-26.25052929509399	7.048864447836213e-152	7.298085512746518e-151	WP_023855607.1	NA	efflux RND transporter permease subunit	150.13679105224892	Down	NA
gene-ACZ0AN_RS11615	3830.080146216025	1.6098965156729583	0.06154335248669639	26.158739337785732	7.83888334393686e-151	8.094678484633748e-150	WP_023857393.1	NA	YpjP family protein	149.09180039646247	Up	NA
gene-ACZ0AN_RS07735	437.6505079557841	4.011829427661488	0.15348663400615165	26.137972557927725	1.350291286065505e-150	1.390693702498961e-149	WP_003181237.1	NA	hypothetical protein	148.85676851196519	Up	NA
gene-ACZ0AN_RS14790	862.1991399213923	2.6462009780219864	0.10124222543949923	26.137325276431365	1.3733643309197403e-150	1.4107543545887595e-149	WP_059231345.1	NA	IscS subfamily cysteine desulfurase	148.85054860051497	Up	NA
gene-ACZ0AN_RS04430	432.31390579660206	3.817218315091403	0.1461984458728474	26.10984195010758	2.818698936144751e-150	2.887878492279896e-149	WP_020450590.1	NA	sucrose-specific PTS transporter subunit IIBC	148.5394210836933	Up	NA
gene-ACZ0AN_RS08520	2238.5449743921695	-2.4947157534635354	0.09575814396460802	-26.052256760381407	1.2684224706008918e-149	1.2961692121452862e-148	WP_003181576.1	sigG	RNA polymerase sporulation sigma factor SigG	147.88733829853956	Down	NA
gene-ACZ0AN_RS19965	18680.257774704816	-2.472563926429448	0.09499246462756504	-26.029053316213847	2.3230832782520862e-149	2.3677347490548533e-148	WP_023857020.1	NA	PRD domain-containing protein	147.6256669520649	Down	NA
gene-ACZ0AN_RS20675	549.6769906022811	2.93070697279199	0.1126619110918088	26.013290067516618	3.5032023685182702e-149	3.561286552866759e-148	WP_463315596.1	NA	glycoside hydrolase family 32 protein	147.44839308015278	Up	NA
gene-ACZ0AN_RS12025	3031.613288766866	1.720068138528409	0.06614641155138114	26.003952416863857	4.467794557852489e-149	4.530135877264383e-148	WP_079289295.1	hisC	histidinol-phosphate transaminase	147.34388877152776	Up	NA
gene-ACZ0AN_RS02370	2523.8014502588812	-1.952788493149446	0.07512663488988922	-25.99329114117234	5.897226997959611e-149	5.964102768039565e-148	WP_026580546.1	NA	ABC transporter permease	147.22445488178377	Down	NA
gene-ACZ0AN_RS15125	1299.1152117479533	2.06908702083084	0.07971274033787981	25.956792001636927	1.524040209729644e-148	1.5373608696604428e-147	WP_023855450.1	uvrC	excinuclease ABC subunit UvrC	146.8132241771934	Up	NA
gene-ACZ0AN_RS17070	5538.3624608814735	1.5318340777487425	0.05909353261564889	25.922195034640534	3.743879838717385e-148	3.766919099263338e-147	WP_020452825.1	NA	HesB/IscA family protein	146.4240137068795	Up	NA
gene-ACZ0AN_RS19790	737.8965306874279	-6.831272881016061	0.26386808127765665	-25.888970154854828	8.865001199368711e-148	8.896742891642666e-147	WP_025810626.1	NA	zinc-dependent metalloprotease	146.0507689599942	Down	NA
gene-ACZ0AN_RS18230	3089.3028939327323	-7.372771665535743	0.2850818407545536	-25.86194773410161	1.7856540281441633e-147	1.7874761240912491e-146	WP_035337735.1	NA	polysaccharide pyruvyl transferase family protein	145.74775975050292	Down	NA
gene-ACZ0AN_RS19745	729.6746786148594	7.370899474940538	0.2851339298476784	25.850657194246057	2.3920523760735316e-147	2.3884003877131137e-146	WP_023857054.1	NA	hypothetical protein	145.6218928669905	Up	NA
gene-ACZ0AN_RS15180	839.0299866640868	2.423731127703502	0.09395057998149473	25.797936832118545	9.352591291871174e-147	9.314611225711295e-146	WP_020452506.1	zapA	cell division protein ZapA	145.0308352670213	Up	NA
gene-ACZ0AN_RS06405	2604.2701088360827	-2.0065099384261837	0.07779055023900536	-25.79374914126895	1.042118047761117e-146	1.035258536560664e-145	WP_463315661.1	NA	ABC transporter ATP-binding protein	144.98495117969455	Down	NA
gene-ACZ0AN_RS12855	14527.623646138894	-1.6558915008566422	0.06429766902446024	-25.753523043373544	2.9434551642750703e-146	2.916696480963479e-145	WP_043054388.1	NA	TAXI family TRAP transporter solute-binding subunit	144.53510876234247	Down	NA
gene-ACZ0AN_RS17090	2755.9451547715657	1.9609841700649095	0.0761834789601991	25.7402811847093	4.1413992954734955e-146	4.0934133086745585e-145	WP_020452828.1	NA	NAD(P)/FAD-dependent oxidoreductase	144.38791440277362	Up	NA
gene-ACZ0AN_RS09455	503.694459536386	3.1459838943243845	0.12229689322862698	25.72415219447275	6.275752002711208e-146	6.187449964482106e-145	WP_035338710.1	NA	flavin monoamine oxidase family protein	144.2084883000159	Up	NA
gene-ACZ0AN_RS20580	441.1462424943408	3.6371951882411944	0.14159642041509996	25.68705605394895	1.6308897237105693e-145	1.6039126004612219e-144	WP_095291331.1	cimH	citrate/malate transporter CimH	143.79481930074735	Up	NA
gene-ACZ0AN_RS18630	502.2237422307141	4.058028702998095	0.15813268155489013	25.66217598472517	3.0921853307317783e-145	3.0334338094478746e-144	WP_003185659.1	swrA	swarming motility protein SwrAA	143.5180654770691	Up	NA
gene-ACZ0AN_RS13350	1171.3036091687463	-2.4717615604789205	0.09633431637920808	-25.658162671224424	3.42813472967596e-145	3.35461363572281e-144	WP_145645272.1	NA	iron-hydroxamate ABC transporter substrate-binding protein	143.47435749204823	Down	NA
