WP_065180456.1	WP_009329508.1	0.661	127	42	0	1	127	1	126	3.643E-52	175
WP_087920769.1	WP_463315562.1	0.750	200	50	0	1	200	1	200	5.806E-100	317
WP_087920805.1	WP_020452972.1	0.534	174	79	0	3	176	17	187	7.615E-60	200
WP_094296304.1	WP_463315657.1	0.460	89	48	0	4	92	2	90	9.873E-27	100
WP_094296461.1	WP_020450443.1	0.808	422	81	0	1	422	1	422	3.972E-231	708
WP_103527162.1	WP_035337259.1	0.592	243	98	0	1	240	1	243	1.186E-94	304
WP_121984384.1	WP_026579269.1	0.501	198	91	0	22	204	12	209	3.978E-53	182
WP_209387661.1	WP_463315589.1	0.561	402	176	0	9	410	12	413	9.339E-153	481
WP_209387702.1	WP_035337350.1	0.477	308	158	0	4	311	8	311	9.712E-94	305
WP_209387727.1	WP_023855146.1	0.657	105	36	0	1	105	6	110	3.904E-41	142
WP_209387734.1	WP_026580316.1	0.633	576	210	0	3	574	4	579	1.533E-247	764
WP_209387789.1	WP_023856807.1	0.418	311	179	0	1	311	1	309	6.666E-89	291
WP_209387828.1	WP_025810652.1	0.710	318	92	0	1	318	1	317	4.216E-152	474
WP_209388074.1	WP_095290409.1	0.539	489	225	0	1	489	1	489	2.351E-172	542
WP_209388077.1	WP_003180431.1	0.773	389	88	0	1	388	1	389	1.172E-202	624
WP_209388100.1	WP_195536180.1	0.720	243	67	0	1	242	1	243	3.174E-121	381
WP_209388164.1	WP_463315677.1	0.571	609	260	0	1	608	1	609	4.039E-244	756
WP_209388167.1	WP_154059133.1	0.692	734	226	0	1	734	1	734	0.000E+00	1033
WP_209388198.1	WP_095290404.1	0.401	638	379	0	1	638	1	633	3.128E-142	462
WP_003153497.1	WP_020451937.1	0.835	267	44	0	1	267	1	267	1.745E-145	452
WP_003153515.1	WP_026579395.1	0.932	430	29	0	1	430	1	430	1.600E-280	851
WP_003153703.1	WP_463315557.1	0.644	273	96	0	1	272	1	273	2.389E-118	374
WP_003153729.1	WP_023857369.1	0.773	106	24	0	1	106	1	106	7.660E-54	179
WP_003153783.1	WP_020451808.1	0.657	114	39	0	1	114	1	114	4.866E-51	171
WP_003154185.1	WP_003181873.1	0.868	114	15	0	1	114	1	114	4.186E-62	203
WP_003154192.1	WP_020451431.1	0.780	100	22	0	1	100	1	100	2.050E-45	154
WP_003154208.1	WP_026579731.1	0.783	383	83	0	1	383	1	383	1.731E-203	626
WP_003154213.1	WP_020451416.1	0.975	240	6	0	1	240	1	240	3.419E-150	464
WP_003154217.1	WP_003181822.1	0.901	254	25	0	1	254	1	254	4.533E-154	476
WP_007407961.1	WP_095291966.1	0.778	221	49	0	1	221	1	221	4.324E-121	379
WP_007408011.1	WP_023857685.1	0.901	448	44	0	1	448	1	448	3.447E-272	828
WP_007408037.1	WP_095290813.1	0.767	159	37	0	1	159	1	159	1.864E-83	267
WP_007408225.1	WP_149169343.1	0.834	266	44	0	1	266	1	266	1.048E-150	467
WP_007408228.1	WP_025811068.1	0.382	162	91	0	31	179	39	200	4.364E-31	117
WP_007408478.1	WP_025811989.1	0.755	450	110	0	1	450	1	449	8.315E-228	700
WP_007408534.1	WP_020450606.1	0.566	135	56	0	1	130	1	135	2.222E-44	153
WP_007408879.1	WP_020452823.1	0.666	63	21	0	1	63	1	63	2.396E-29	106
WP_007409231.1	WP_020450787.1	0.768	298	69	0	1	298	1	298	1.181E-156	486
WP_015239502.1	WP_020450786.1	0.508	59	29	0	1	59	1	59	3.442E-15	65
WP_017417375.1	WP_003180245.1	0.888	27	3	0	1	27	1	27	4.838E-11	51
WP_017417434.1	WP_020450913.1	0.541	146	66	0	8	153	6	150	3.877E-47	162
WP_017417644.1	WP_079289242.1	0.772	348	79	0	1	348	1	348	1.932E-178	552
WP_017417912.1	WP_212930467.1	0.629	124	46	0	1	124	1	124	2.612E-51	173
WP_017417951.1	WP_101560726.1	0.694	192	57	0	1	192	1	188	5.609E-87	279
WP_017417962.1	WP_023857346.1	0.863	492	67	0	1	492	1	492	7.499E-296	899
WP_017418742.1	WP_103749408.1	0.747	261	66	0	1	261	1	261	3.006E-128	402
WP_017418800.1	WP_026580192.1	0.767	275	64	0	1	275	1	275	6.516E-152	471
WP_209387956.1	WP_020450647.1	0.223	217	152	0	3	219	156	352	1.253E-04	42
WP_209387961.1	WP_095292975.1	0.797	376	76	0	17	392	3	378	2.272E-205	632
WP_209387965.1	WP_025810323.1	0.613	323	124	0	9	331	8	328	3.777E-133	420
WP_209388011.1	WP_309539992.1	0.714	287	82	0	1	287	1	287	1.062E-143	448
WP_209388015.1	WP_249727270.1	0.519	602	282	0	10	597	10	611	6.630E-205	642
WP_209388051.1	WP_020450728.1	0.721	452	126	0	1	451	1	452	1.244E-223	688
WP_209388055.1	WP_039072568.1	0.642	352	126	0	5	356	2	353	7.498E-154	482
WP_209388090.1	WP_020450920.1	0.689	258	80	0	1	258	1	258	3.729E-115	364
WP_209388096.1	WP_003180598.1	0.645	544	191	0	1	540	1	544	3.180E-249	767
WP_209388131.1	WP_463315697.1	0.897	392	40	0	1	392	1	392	5.298E-239	729
WP_007409777.1	WP_020451389.1	0.691	106	32	0	1	106	1	105	9.119E-41	141
WP_007409801.1	WP_023857195.1	0.775	156	35	0	1	156	1	156	2.271E-79	255
WP_007410067.1	WP_023856228.1	0.660	53	18	0	1	53	1	53	5.414E-22	84
WP_007410409.1	WP_020449874.1	0.961	131	5	0	1	131	1	131	6.275E-81	258
WP_007609246.1	WP_020450069.1	0.804	358	70	0	4	360	5	362	4.401E-191	589
WP_007609299.1	WP_059230704.1	0.492	128	65	0	1	128	1	128	6.060E-41	143
WP_007609584.1	WP_031305225.1	0.917	121	10	0	1	121	1	121	1.533E-66	216
WP_007611227.1	WP_023857264.1	0.827	622	107	0	2	622	1	622	0.000E+00	1116
WP_007611292.1	WP_020451313.1	0.725	259	71	0	1	259	1	259	3.445E-128	402
WP_014418767.1	WP_039072962.1	0.825	487	85	0	2	488	1	487	4.704E-280	853
WP_014418954.1	WP_186438629.1	0.901	275	27	0	4	278	2	276	1.009E-165	511
WP_014418960.1	WP_020453047.1	0.688	106	33	0	1	106	1	106	5.499E-46	156
WP_014419203.1	WP_025810596.1	0.642	123	44	0	5	127	3	125	3.643E-52	175
WP_014419216.1	WP_463315594.1	0.717	191	54	0	6	196	6	196	7.052E-95	302
WP_014720723.1	WP_095292536.1	0.798	476	95	0	3	478	1	473	6.611E-254	777
WP_014720932.1	WP_020452853.1	0.423	193	110	0	1	192	1	193	1.179E-44	157
WP_015388780.1	WP_035337477.1	0.796	201	41	0	1	201	1	201	1.417E-106	336
WP_022553725.1	WP_145645278.1	0.688	254	79	0	1	253	1	254	1.340E-115	365
WP_022553802.1	WP_020450024.1	0.735	231	61	0	4	234	5	235	2.290E-110	349
WP_025650395.1	WP_026578990.1	0.720	473	132	0	1	473	1	473	6.713E-233	716
WP_029325723.1	WP_020452708.1	0.350	345	221	0	13	353	13	357	7.162E-68	232
WP_029973678.1	WP_212110497.1	0.609	297	116	0	1	297	1	297	4.973E-131	412
WP_029973756.1	WP_020450424.1	0.740	316	82	0	1	316	1	316	6.505E-157	488
WP_029973792.1	WP_023856135.1	0.781	384	84	0	4	387	2	385	4.608E-204	628
WP_029973819.1	WP_080131493.1	0.629	331	122	0	2	332	3	332	3.012E-139	438
WP_209387510.1	WP_023855518.1	0.786	356	76	0	1	356	1	356	1.201E-194	599
WP_209387513.1	WP_075212772.1	0.497	175	88	0	6	180	5	179	1.140E-57	194
WP_209387515.1	WP_026579055.1	0.362	384	242	0	1	384	1	380	1.311E-62	218
WP_209387517.1	WP_095291266.1	0.639	646	233	0	1	646	1	646	3.673E-272	839
WP_209387552.1	WP_146874644.1	0.746	537	136	0	1	537	1	537	5.665E-278	850
WP_209387554.1	WP_020453235.1	0.636	263	95	0	17	279	19	281	6.106E-107	342
WP_209387556.1	WP_020452828.1	0.845	355	55	0	1	355	1	355	1.249E-210	645
WP_209387557.1	WP_020452836.1	0.633	658	239	0	1	658	1	653	1.583E-297	913
WP_209387559.1	WP_023856193.1	0.578	252	106	0	1	252	1	251	2.982E-97	312
WP_209387841.1	WP_023857730.1	0.364	140	87	0	154	291	5	144	3.994E-23	98
WP_209387889.1	WP_026580552.1	0.591	472	191	0	1	468	1	472	1.574E-184	576
WP_209387892.1	WP_023857912.1	0.777	252	56	0	1	252	1	252	5.087E-127	398
WP_209387895.1	WP_020450209.1	0.533	210	98	0	1	210	1	210	2.153E-73	241
WP_209387931.1	WP_463315592.1	0.800	713	142	0	1	713	1	713	0.000E+00	1149
WP_209388212.1	WP_020451327.1	0.848	428	65	0	1	428	1	428	5.504E-248	757
WP_209388216.1	WP_020451336.1	0.793	373	77	0	1	373	1	373	4.316E-210	645
WP_209388220.1	WP_130569303.1	0.766	805	188	0	1	803	1	805	0.000E+00	1264
WP_209388252.1	WP_020450473.1	0.606	66	26	0	1	66	1	66	2.573E-21	83
WP_209388260.1	WP_020451590.1	0.669	139	46	0	6	144	4	142	2.485E-64	211
WP_209388284.1	WP_020451608.1	0.616	99	38	0	1	99	1	99	5.911E-42	144
WP_209388287.1	WP_023856967.1	0.322	307	207	0	7	312	3	309	1.510E-48	174
WP_003154764.1	WP_463315674.1	0.813	300	56	0	1	300	1	300	2.322E-167	517
WP_003154807.1	WP_023856734.1	0.627	57	21	0	1	56	1	57	2.119E-17	71
WP_003155128.1	WP_456282870.1	0.720	118	33	0	1	118	1	118	1.454E-57	190
WP_003155158.1	WP_020450832.1	0.613	167	64	0	1	167	1	167	3.994E-72	235
WP_003155197.1	WP_079289326.1	0.712	414	119	0	1	414	1	414	5.855E-206	635
WP_003155484.1	WP_020450623.1	0.796	315	64	0	1	315	1	315	8.154E-175	540
WP_003155504.1	WP_023856002.1	0.542	35	15	0	2	36	3	36	1.287E-06	39
WP_003155558.1	WP_003179806.1	0.852	61	9	0	1	61	1	61	1.160E-32	115
WP_003156188.1	WP_006638778.1	0.709	93	27	0	1	93	1	93	3.686E-36	127
WP_003156203.1	WP_023857875.1	0.673	49	16	0	4	52	2	50	6.207E-16	67
WP_007614366.1	WP_003186001.1	0.671	76	25	0	1	76	1	76	1.225E-31	113
WP_012116805.1	WP_023855630.1	0.602	315	124	0	1	313	1	315	1.802E-124	394
WP_012116853.1	WP_023857883.1	0.907	119	11	0	4	122	6	124	8.472E-74	237
WP_012117651.1	WP_023857590.1	0.634	41	15	0	1	41	1	41	3.088E-14	61
WP_012117812.1	WP_003182837.1	0.600	60	24	0	1	60	1	60	2.062E-19	77
WP_012118657.1	WP_023857089.1	0.530	230	105	0	1	225	1	230	3.773E-73	241
WP_014419003.1	WP_020453102.1	0.514	107	52	0	8	114	7	113	5.394E-34	122
WP_014419032.1	WP_023855725.1	0.435	482	267	0	10	482	41	522	2.345E-128	414
WP_014419171.1	WP_020453327.1	0.560	198	78	0	1	198	1	178	2.551E-64	214
WP_014419186.1	WP_025810604.1	0.856	646	93	0	1	646	1	646	0.000E+00	1216
WP_014721787.1	WP_214485311.1	0.673	351	113	0	1	346	1	351	1.920E-149	468
WP_015239025.1	WP_079289493.1	0.845	188	29	0	1	188	1	188	7.717E-107	336
WP_015417834.1	WP_050820709.1	0.788	439	93	0	1	438	1	439	6.853E-233	714
WP_022552830.1	WP_020452589.1	0.645	381	135	0	1	381	1	381	1.065E-163	511
WP_022552845.1	WP_035338198.1	0.665	494	164	0	1	494	1	490	6.743E-236	726
WP_022553050.1	WP_020451909.1	0.824	381	67	0	1	381	1	381	1.481E-216	664
WP_022553283.1	WP_025809953.1	0.579	168	70	0	1	168	1	168	1.137E-59	199
WP_025649280.1	WP_079289258.1	0.586	145	59	0	17	161	33	176	1.162E-55	187
WP_025649507.1	WP_023857285.1	0.484	190	97	0	1	190	1	189	1.272E-55	189
WP_031378424.1	WP_039072542.1	0.463	231	123	0	6	235	2	232	7.378E-61	206
WP_038458013.1	WP_020451392.1	0.531	252	117	0	1	251	4	255	3.775E-85	277
WP_209387541.1	WP_095292410.1	0.643	387	138	0	1	387	1	387	1.158E-174	543
WP_209387545.1	WP_020452787.1	0.683	158	50	0	1	158	1	158	1.197E-70	230
WP_209387549.1	WP_144498848.1	0.707	1494	437	0	1	1491	1	1494	0.000E+00	2222
WP_209387578.1	WP_023856223.1	0.602	279	111	0	1	279	1	279	3.778E-108	345
WP_209387607.1	WP_095292172.1	0.530	215	101	0	1	215	1	215	3.373E-69	229
WP_209387611.1	WP_095292166.1	0.558	342	151	0	1	342	1	342	1.074E-127	405
WP_209387646.1	WP_026580179.1	0.726	252	69	0	1	252	1	252	1.241E-124	391
WP_209387649.1	WP_095292153.1	0.693	444	136	0	1	444	1	443	3.172E-210	649
WP_209388150.1	WP_023856765.1	0.761	327	78	0	1	327	1	327	3.489E-166	516
WP_209388181.1	WP_095290371.1	0.609	284	111	0	1	284	1	284	7.193E-122	385
WP_209388182.1	WP_020451196.1	0.763	406	96	0	1	406	1	406	7.464E-216	663
WP_209388183.1	WP_020451200.1	0.836	147	24	0	1	147	1	147	1.486E-79	255
WP_209388225.1	WP_149169486.1	0.658	214	73	0	1	214	1	214	1.461E-95	305
WP_209388229.1	WP_463315684.1	0.774	1186	268	0	1	1186	1	1186	0.000E+00	1827
WP_209388265.1	WP_023856988.1	0.679	434	139	0	11	443	2	435	4.730E-205	634
WP_003155023.1	WP_003180652.1	0.863	132	18	0	1	132	1	132	1.074E-75	243
WP_003155026.1	WP_023856663.1	0.672	55	18	0	1	55	1	55	2.852E-21	82
WP_003155289.1	WP_039072577.1	0.536	166	77	0	1	166	1	166	5.940E-57	191
WP_003155312.1	WP_011197692.1	0.944	163	9	0	1	163	1	163	1.712E-102	322
WP_003155332.1	WP_306453675.1	0.515	97	46	0	12	107	12	108	1.185E-30	112
WP_003155335.1	WP_023856510.1	0.734	79	21	0	1	79	1	79	9.774E-36	125
WP_003155346.1	WP_020450701.1	0.902	512	50	0	1	512	1	512	1.482E-323	980
WP_003155347.1	WP_023856497.1	0.793	218	45	0	1	218	1	218	3.730E-118	371
WP_003155362.1	WP_026580005.1	0.546	181	79	0	2	176	4	184	5.191E-56	189
WP_003155732.1	WP_026578928.1	0.906	96	9	0	1	96	1	96	3.046E-55	182
WP_014417273.1	WP_025811847.1	0.565	315	136	0	1	315	1	313	3.817E-116	370
WP_014417285.1	WP_020450711.1	0.802	553	109	0	2	554	1	553	1.475E-309	942
WP_014417440.1	WP_003180714.1	0.447	85	46	0	1	84	1	85	6.557E-19	77
WP_014417497.1	WP_035337363.1	0.564	117	50	0	16	132	18	132	1.555E-39	139
WP_014417522.1	WP_023856714.1	0.447	96	51	0	5	100	8	101	1.559E-22	89
WP_014417713.1	WP_463315680.1	0.542	291	133	0	1	291	1	291	1.342E-99	321
WP_014417721.1	WP_231006039.1	0.902	381	37	0	1	381	1	377	2.082E-218	669
WP_014417726.1	WP_020451322.1	0.786	150	32	0	3	152	29	178	1.304E-75	244
WP_014417729.1	WP_023857239.1	0.730	304	81	0	1	302	1	304	5.087E-143	447
WP_014417746.1	WP_023857226.1	0.899	358	36	0	6	363	4	361	2.964E-222	679
WP_022554035.1	WP_020453621.1	0.953	430	20	0	1	430	1	430	7.203E-281	852
WP_025284926.1	WP_025811226.1	0.773	371	84	0	1	371	1	371	1.342E-191	591
WP_029972866.1	WP_020453252.1	0.919	436	35	0	1	436	1	436	9.131E-264	803
WP_029972881.1	WP_095292867.1	0.710	138	40	0	1	138	1	138	2.169E-63	208
WP_029973917.1	WP_023855683.1	0.718	430	121	0	9	437	7	436	6.442E-209	645
WP_029974074.1	WP_020450319.1	0.661	210	71	0	1	210	1	209	2.425E-91	293
WP_209387389.1	WP_065643801.1	0.688	250	78	0	1	250	1	250	1.098E-107	342
WP_209387391.1	WP_020451958.1	0.729	255	69	0	1	255	1	254	5.573E-127	398
WP_209387395.1	WP_105981049.1	0.481	348	180	0	1	348	1	348	8.637E-106	342
WP_209387418.1	WP_026579328.1	0.911	327	29	0	1	327	1	327	3.207E-203	622
WP_209387423.1	WP_031304732.1	0.781	416	91	0	11	426	1	416	2.178E-222	683
WP_209387427.1	WP_020452151.1	0.783	318	68	0	1	318	1	316	1.413E-164	510
WP_209387461.1	WP_023855375.1	0.833	878	146	0	1	878	1	878	0.000E+00	1525
WP_209387467.1	WP_003183984.1	0.727	66	18	0	1	66	1	66	2.062E-29	106
WP_209387992.1	WP_095292678.1	0.660	1969	668	0	1	1967	1	1969	0.000E+00	2673
WP_209388037.1	WP_020450667.1	0.482	201	104	0	1	201	3	203	2.424E-60	203
WP_209388078.1	WP_003180433.1	0.543	1130	516	0	1	1130	1	1130	0.000E+00	1196
WP_209388102.1	WP_463315665.1	0.684	336	106	0	1	336	1	336	1.749E-153	479
WP_209388107.1	WP_003180726.1	0.671	140	45	0	1	140	1	139	7.063E-61	201
WP_209388166.1	WP_023856784.1	0.813	252	47	0	1	251	1	252	2.790E-132	413
WP_003152856.1	WP_020452280.1	0.626	280	104	0	1	280	1	278	5.354E-113	359
WP_003152868.1	WP_026579270.1	0.820	189	34	0	1	189	1	189	1.636E-107	338
WP_003152870.1	WP_003183686.1	0.756	41	10	0	1	41	1	41	1.135E-17	71
WP_003153100.1	WP_023855186.1	0.606	193	76	0	1	193	1	193	7.054E-77	250
WP_003153104.1	WP_023855185.1	0.927	111	8	0	1	111	1	111	5.181E-65	211
WP_003153114.1	WP_020452155.1	0.841	278	44	0	1	278	1	278	3.251E-161	498
WP_003153118.1	WP_020452153.1	0.738	291	76	0	1	291	1	291	7.347E-150	466
WP_003153142.1	WP_003183409.1	0.955	68	3	0	1	68	1	68	3.534E-40	137
WP_003153402.1	WP_035338506.1	0.642	182	65	0	2	183	5	186	1.580E-74	243
WP_003153415.1	WP_023857465.1	0.746	213	54	0	1	213	1	213	4.323E-111	350
WP_007612834.1	WP_026579146.1	0.685	781	246	0	1	781	1	781	0.000E+00	1114
WP_007612940.1	WP_020452494.1	0.806	145	28	0	3	147	2	146	2.083E-76	246
WP_007613019.1	WP_003184266.1	0.957	119	5	0	1	119	1	119	3.819E-72	232
WP_007614670.1	WP_020452099.1	0.790	100	21	0	1	100	1	100	8.674E-48	161
WP_007614823.1	WP_020453447.1	0.844	257	40	0	1	257	1	257	3.543E-141	439
WP_007614902.1	WP_020453591.1	0.919	509	41	0	1	509	1	509	5.645E-315	955
WP_012117221.1	WP_003180302.1	0.568	44	19	0	3	46	1	44	7.122E-16	66
WP_012117263.1	WP_003180528.1	0.871	163	21	0	1	163	1	163	1.206E-89	285
WP_012117296.1	WP_023856672.1	0.609	205	79	0	1	205	1	203	1.384E-74	244
WP_014418422.1	WP_026579268.1	0.750	184	46	0	1	184	1	184	3.876E-88	282
WP_014418425.1	WP_003183713.1	0.847	46	7	0	1	46	1	46	3.994E-21	81
WP_014418447.1	WP_096748246.1	0.248	261	196	0	2	262	3	263	1.897E-27	110
WP_014418528.1	WP_023855393.1	0.660	99	32	0	1	99	1	95	1.663E-35	126
WP_014418625.1	WP_023855494.1	0.540	100	46	0	1	100	1	100	6.994E-33	118
WP_014418654.1	WP_020452607.1	0.650	106	37	0	1	106	1	106	9.960E-49	164
WP_014418658.1	WP_003184462.1	0.792	106	22	0	1	106	1	106	3.850E-58	191
WP_014418673.1	WP_156125053.1	0.823	511	90	0	1	511	1	511	4.151E-293	892
WP_014418682.1	WP_023856971.1	0.550	238	106	0	1	237	1	238	6.443E-91	293
WP_014418851.1	WP_020453400.1	0.715	411	117	0	9	419	7	417	1.860E-204	631
WP_022552673.1	WP_023855723.1	0.402	566	321	0	1	537	1	566	1.105E-126	412
WP_025649717.1	WP_020452557.1	0.850	154	23	0	1	154	1	154	8.438E-81	259
WP_025649797.1	WP_026579384.1	0.756	267	64	0	1	265	1	267	7.653E-128	401
WP_029973522.1	WP_025810719.1	0.740	212	55	0	5	216	2	213	5.733E-107	338
WP_032873890.1	WP_023855369.1	0.655	212	73	0	1	212	1	212	2.223E-90	290
WP_032875496.1	WP_020450267.1	0.257	166	121	0	9	174	13	176	6.219E-13	68
WP_032876720.1	WP_023856191.1	0.745	326	83	0	1	325	1	326	6.486E-177	546
WP_209387428.1	WP_020452161.1	0.832	448	75	0	1	448	1	448	1.770E-253	774
WP_209387433.1	WP_023857118.1	0.623	433	162	0	1	433	1	432	7.346E-185	575
WP_209387436.1	WP_020452184.1	0.577	375	157	0	1	375	1	372	4.358E-144	454
WP_209387492.1	WP_026579091.1	0.740	593	154	0	1	593	1	593	1.526E-292	895
WP_209387496.1	WP_020452548.1	0.654	197	68	0	1	197	1	197	6.100E-80	259
WP_209387499.1	WP_020452585.1	0.751	266	65	0	1	266	1	264	9.128E-132	413
WP_209387537.1	WP_020452756.1	0.650	80	28	0	1	80	1	80	2.235E-29	107
WP_209387583.1	WP_025810763.1	0.688	806	251	0	1	806	1	806	0.000E+00	1109
WP_209387589.1	WP_020450027.1	0.763	220	52	0	1	220	1	220	7.957E-114	358
WP_209388175.1	WP_095290351.1	0.577	154	63	0	11	164	13	162	4.497E-59	197
WP_209388179.1	WP_095290365.1	0.575	258	107	0	1	258	1	253	3.573E-89	289
WP_209388202.1	WP_023857266.1	0.487	160	81	0	1	158	1	160	7.023E-43	150
WP_209388206.1	WP_023857255.1	0.750	172	43	0	1	172	1	171	1.213E-85	274
WP_209388209.1	WP_463315682.1	0.601	1431	570	0	1	1431	1	1429	0.000E+00	1829
WP_209388245.1	WP_145645652.1	0.711	319	92	0	1	319	1	319	6.218E-157	488
WP_209388249.1	WP_095292687.1	0.578	390	163	0	1	390	1	387	5.042E-142	449
WP_209388296.1	WP_044803292.1	0.893	403	43	0	18	420	1	403	4.276E-257	783
WP_007407608.1	WP_020453282.1	0.761	318	76	0	1	318	1	318	5.943E-157	488
WP_007408053.1	WP_020452578.1	0.934	394	26	0	1	394	1	394	7.119E-246	749
WP_007408062.1	WP_020452566.1	0.765	166	39	0	1	166	1	166	1.941E-86	276
WP_007408352.1	WP_020452133.1	0.779	86	18	0	1	84	1	86	7.064E-41	140
WP_007408702.1	WP_020452815.1	0.571	196	84	0	1	196	1	196	3.630E-77	251
WP_007408709.1	WP_026580067.1	0.775	406	91	0	1	406	1	405	1.514E-216	665
WP_007408755.1	WP_023856407.1	0.756	74	18	0	1	74	1	74	3.619E-35	123
WP_007409044.1	WP_023855222.1	0.376	262	158	0	4	258	6	267	5.803E-55	191
WP_012118345.1	WP_079289236.1	0.742	284	73	0	1	284	1	284	7.710E-146	454
WP_014305310.1	WP_020451956.1	0.649	359	126	0	1	359	1	359	2.479E-162	506
WP_014305500.1	WP_020452419.1	0.908	381	35	0	1	381	1	381	4.464E-244	743
WP_014305882.1	WP_009329528.1	0.881	160	19	0	1	160	5	164	1.797E-101	319
WP_014416905.1	WP_020450171.1	0.662	314	105	0	1	313	1	314	7.708E-135	424
WP_014416916.1	WP_039073224.1	0.660	377	126	0	1	371	1	377	2.169E-160	501
WP_014416934.1	WP_020450222.1	0.747	95	24	0	1	95	1	95	1.379E-47	160
WP_014417100.1	WP_020450435.1	0.953	430	20	0	1	430	1	430	3.896E-279	847
WP_014417122.1	WP_023855610.1	0.838	304	49	0	1	303	1	304	2.022E-170	526
WP_014418408.1	WP_020452248.1	0.349	141	88	0	4	139	5	145	1.212E-21	88
WP_014418748.1	WP_023856137.1	0.583	84	35	0	1	84	1	84	4.938E-30	109
WP_014418753.1	WP_283774278.1	0.715	609	173	0	16	623	2	610	4.653E-304	930
WP_014418764.1	WP_145625260.1	0.463	287	153	0	12	297	1	287	2.644E-76	254
WP_014418959.1	WP_065644290.1	0.738	191	50	0	1	191	1	191	7.056E-101	319
WP_014418969.1	WP_463315607.1	0.561	566	247	0	15	578	12	577	1.157E-210	658
WP_014418974.1	WP_023856359.1	0.891	194	21	0	1	194	1	194	8.009E-118	368
WP_014419191.1	WP_023857600.1	0.261	168	117	0	9	176	4	162	5.833E-14	68
WP_014419199.1	WP_020450017.1	0.576	250	105	0	1	249	1	250	6.320E-98	314
WP_088461189.1	WP_016885534.1	0.733	206	55	0	1	206	11	216	3.139E-100	318
WP_095270535.1	WP_020452899.1	0.668	471	156	0	1	471	1	471	7.677E-217	670
WP_095270778.1	WP_101561430.1	0.780	242	53	0	1	242	1	242	2.411E-122	384
WP_095273110.1	WP_249726614.1	0.703	358	106	0	1	358	1	358	2.587E-164	512
WP_095273163.1	WP_080131388.1	0.328	193	126	0	1	189	1	193	1.754E-28	110
WP_095273206.1	WP_026580622.1	0.696	89	27	0	1	89	1	89	2.230E-39	136
WP_095273341.1	WP_033155065.1	0.694	255	78	0	6	260	4	258	1.365E-110	351
WP_104843074.1	WP_020450128.1	0.772	189	43	0	13	201	1	189	1.415E-99	316
WP_106067873.1	WP_020450921.1	0.711	385	111	0	1	385	1	385	3.960E-186	576
WP_106080393.1	WP_144497729.1	0.698	667	201	0	1	667	1	666	6.373E-316	967
WP_151140065.1	WP_023856015.1	0.644	304	108	0	1	303	1	304	1.258E-132	417
WP_154817934.1	WP_195258462.1	0.317	289	195	0	1	289	1	287	2.954E-47	169
WP_174532741.1	WP_238405958.1	0.370	209	122	0	33	241	10	204	3.122E-33	126
WP_174747369.1	WP_025810646.1	0.704	345	102	0	1	345	1	345	1.216E-162	506
WP_209387890.1	WP_146873720.1	0.835	426	70	0	10	435	9	434	1.307E-241	739
WP_209387893.1	WP_257419528.1	0.713	262	75	0	3	264	5	266	4.207E-134	419
WP_209387929.1	WP_396278994.1	0.720	416	116	0	10	425	11	426	1.953E-198	614
WP_209387935.1	WP_020449955.1	0.757	247	59	0	1	247	1	245	1.823E-126	396
WP_209388128.1	WP_020451485.1	0.550	396	176	0	1	393	1	396	1.270E-140	445
WP_209388151.1	WP_023856766.1	0.712	540	155	0	1	539	1	540	1.056E-269	826
WP_209388154.1	WP_458110479.1	0.761	319	76	0	1	319	1	319	4.726E-162	503
WP_209388157.1	WP_154059126.1	0.720	415	116	0	1	415	1	415	3.325E-194	601
WP_209388213.1	WP_023857236.1	0.722	256	71	0	1	256	1	256	1.489E-124	391
WP_209388219.1	WP_130569304.1	0.726	398	108	0	1	398	2	397	7.725E-189	585
WP_209388261.1	WP_020451502.1	0.676	71	22	0	1	71	1	70	5.307E-30	108
WP_004392983.1	WP_003178022.1	0.949	79	4	0	1	79	1	79	5.974E-48	160
WP_004393104.1	WP_003177967.1	0.931	235	16	0	1	235	1	235	2.968E-149	461
WP_004393168.1	WP_026580436.1	0.686	51	16	0	1	51	1	51	6.449E-20	78
WP_007407477.1	WP_075212710.1	0.659	305	103	0	1	305	1	303	1.315E-132	417
WP_007407528.1	WP_023857148.1	0.634	290	106	0	1	290	1	290	4.799E-125	395
WP_007407833.1	WP_023856874.1	0.961	286	11	0	1	286	1	286	9.815E-189	578
WP_007407895.1	WP_065643462.1	0.882	264	31	0	1	264	1	264	2.459E-157	486
WP_007408146.1	WP_035338217.1	0.854	199	29	0	1	199	1	199	2.051E-118	370
WP_007408166.1	WP_020452450.1	0.734	283	74	0	3	282	7	289	4.477E-136	426
WP_007408188.1	WP_023855397.1	0.771	517	118	0	1	517	1	517	3.789E-262	803
WP_007610678.1	WP_020450965.1	0.804	45	8	0	7	51	2	41	9.119E-17	69
WP_007610809.1	WP_020451022.1	0.548	62	28	0	7	68	12	73	8.067E-18	73
WP_007611720.1	WP_020451591.1	0.898	207	21	0	1	206	1	207	4.341E-122	381
WP_007611945.1	WP_020451765.1	0.707	178	52	0	1	178	1	177	2.130E-82	265
WP_007613980.1	WP_023856924.1	0.838	408	66	0	1	408	1	408	4.253E-233	713
WP_007614078.1	WP_020453097.1	0.744	282	72	0	1	282	3	284	6.027E-139	434
WP_007614257.1	WP_020453374.1	0.590	83	33	0	4	84	5	87	6.787E-27	100
