* WP_007408260.1      K09710  114.47  167.2   9.5e-50 ribosome-associated protein
* WP_007408273.1      K04043  810.90  947.3  1.2e-285 molecular chaperone DnaK
* WP_007408283.1      K06217  206.80  511.9  4.6e-154 phosphate starvation-inducible protein PhoH and related proteins
* WP_007408285.1      K03595  144.67  429.6  2.9e-129 GTPase
* WP_007408287.1      K03584   26.43  190.1   1.1e-56 DNA repair protein RecO (recombination protein O)
* WP_007408290.1      K02316  131.33  544.5  9.3e-164 DNA primase [EC:2.7.7.101]
* WP_007408297.1      K05967  104.87  240.5   2.3e-72 uncharacterized protein
* WP_007408304.1      K02040   59.60  262.9   1.3e-78 phosphate transport system substrate-binding protein
* WP_007408329.1      K06336   48.93  193.9   9.7e-58 spore coat-associated protein N
* WP_007408335.1      K03972   89.17  102.3   4.7e-30 thiosulfate sulfurtransferase [EC:2.8.1.1]
* WP_007408338.1      K11924  157.60  228.8   1.4e-68 DtxR family transcriptional regulator, manganese transport regulator
* WP_007408343.1      K06391   62.63  208.3   1.3e-62 stage III sporulation protein AB
* WP_007408346.1      K06397   57.50  194.0   4.8e-58 stage III sporulation protein AH
* WP_007408348.1      K01961  735.03  805.3    5e-243 acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
* WP_007408349.1      K03625   87.30  177.2   9.7e-53 transcription antitermination protein NusB
* WP_007408350.1      K01491  413.93  488.1  7.2e-147 methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
* WP_007408351.1      K03601   62.90  550.5    9e-166 exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
* WP_007408352.1      K03602   21.60   79.7   3.4e-23 exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
* WP_007408353.1      K13789  366.37  373.4  2.3e-112 geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]
* WP_007408359.1      K03631  222.47  709.5  8.7e-214 DNA repair protein RecN (Recombination protein N)
* WP_007408393.1      K03217  118.67  220.0   1.2e-65 YidC/Oxa1 family membrane protein insertase
* WP_007408461.1      K02556   92.93  309.6   5.8e-93 chemotaxis protein MotA
* WP_007408478.1      K03498  131.73  419.2  3.8e-126 trk/ktr system potassium uptake protein
* WP_007408509.1      K07058   38.27  241.8   2.3e-72 membrane protein
* WP_007408511.1      K07300   88.17  388.8    5e-117 Ca2+:H+ antiporter
* WP_007408518.1      K03284  160.67  326.6   4.9e-98 magnesium transporter
* WP_007408534.1      K15977   61.93  109.9   3.6e-32 putative oxidoreductase
* WP_007408540.1      K00355  113.30  166.4   1.8e-49 NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
* WP_007408567.1      K01845  317.70  626.5  9.1e-189 glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
* WP_007408640.1      K03699  305.53  500.7    1e-150 magnesium and cobalt exporter, CNNM family
* WP_007408653.1      K07570  133.27  170.2   4.9e-51 general stress protein 13
* WP_007408685.1      K16216  191.97  303.4   3.7e-91 benzil reductase ((S)-benzoin forming) [EC:1.1.1.320]
* WP_007408694.1      K05375   31.77  106.2   1.6e-31 MbtH protein
* WP_007408702.1      K03523   48.17  140.9   7.2e-42 biotin transport system substrate-specific component
* WP_007408704.1      K01255  416.50  537.5  9.5e-162 leucyl aminopeptidase [EC:3.4.11.1]
* WP_007408709.1      K03885  205.57  415.6    6e-125 NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]
* WP_007408744.1      K01875  104.80  627.5  6.3e-189 seryl-tRNA synthetase [EC:6.1.1.11]
* WP_007408765.1      K23356   52.43  188.5   3.3e-56 HTH-type transcriptional regulator, sugar sensing transcriptional regulator
* WP_007408767.1      K26606   26.07   66.8   3.4e-19 branched chain amino acid efflux pump
* WP_007408775.1      K02556   92.93  318.3   1.3e-95 chemotaxis protein MotA
* WP_007408795.1      K06183  288.40  339.4    3e-102 16S rRNA pseudouridine516 synthase [EC:5.4.99.19]
* WP_007408801.1      K10117  245.17  250.0   1.1e-74 raffinose/stachyose/melibiose transport system substrate-binding protein
* WP_007408812.1      K11631  388.00  408.6  1.4e-123 bacitracin transport system ATP-binding protein
* WP_007408812.1      K02003  284.83  306.1   5.9e-92 putative ABC transport system ATP-binding protein
* WP_007408816.1      K16920  341.17  404.8  1.6e-122 acetoin utilization transport system ATP-binding protein
* WP_007408816.1      K02003  284.83  319.6   4.9e-96 putative ABC transport system ATP-binding protein
* WP_007408822.1      K07139  232.80  497.0    8e-150 uncharacterized protein
* WP_007408835.1      K04047   70.77  150.6   1.1e-44 starvation-inducible DNA-binding protein
* WP_007408838.1      K08998   27.00  146.0     2e-43 uncharacterized protein
* WP_007408854.1      K14742   85.63  193.2   1.4e-57 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
* WP_007408889.1      K03088   99.13  113.6     2e-33 RNA polymerase sigma-70 factor, ECF subfamily
* WP_007408891.1      K06901   91.97  539.7  1.9e-162 adenine/guanine/hypoxanthine permease
* WP_007408902.1      K11175  190.63  266.1   6.1e-80 phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
* WP_007408914.1      K11928  652.27  695.5  6.4e-210 sodium/proline symporter
* WP_007408914.1      K03307  343.20  349.2  7.2e-105 solute:Na+ symporter, SSS family
* WP_007408934.1      K06333   35.03  126.6   9.6e-38 spore coat protein JB
* WP_007408959.1      K08221  219.90  553.5  5.5e-167 MFS transporter, ACDE family, multidrug resistance protein
* WP_007408966.1      K03319  484.27  717.1  1.7e-216 divalent anion:Na+ symporter, DASS family
* WP_007409002.1      K17103  122.80  191.2   5.3e-57 CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
* WP_007409011.1      K01425  113.47  369.9  6.1e-111 glutaminase [EC:3.5.1.2]
* WP_007409014.1      K07719  178.50  397.0  7.1e-120 two-component system, response regulator GlnL
* WP_007409044.1      K09816  274.50  303.9   2.5e-91 zinc transport system permease protein
* WP_007409096.1      K03154   35.10   63.2   3.8e-18 sulfur carrier protein
* WP_007409113.1      K15582  356.77  438.3  2.1e-132 oligopeptide transport system permease protein
* WP_007409113.1      K02034  258.37  361.3  1.3e-108 peptide/nickel transport system permease protein
* WP_007409122.1      K00648  232.03  449.5  2.3e-135 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
* WP_007409164.1      K06300   50.53  103.3   1.2e-30 spore germination protein PB
* WP_007409202.1      K01897  436.47  484.5  9.3e-146 long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]
* WP_007409231.1      K01990  265.97  274.3   4.3e-82 ABC-2 type transport system ATP-binding protein
* WP_007409263.1      K11923   94.50  171.4   1.6e-51 MerR family transcriptional regulator, copper efflux regulator
* WP_007409264.1      K03699  305.53  494.3    9e-149 magnesium and cobalt exporter, CNNM family
* WP_007409265.1      K00655  117.47  144.0   9.4e-43 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
* WP_007409298.1      K03492  231.03  341.3  4.2e-103 GntR family transcriptional regulator, regulator of glucomannan utilization
* WP_007409298.1      K03710  176.07  184.0   9.2e-55 GntR family transcriptional regulator
* WP_007409365.1      K26138  109.77  150.7   4.3e-45 nitrite reductase [NAD(P)H] small subunit [EC:1.7.1.4]
* WP_007409404.1      K06384   35.40  147.2   1.2e-43 stage II sporulation protein M
* WP_007409411.1      K06378  111.70  146.6   1.1e-43 stage II sporulation protein AA (anti-sigma F factor antagonist)
* WP_007409411.1      K04749   65.97   98.6   8.8e-29 anti-sigma B factor antagonist
* WP_007409412.1      K06403  126.80  293.8   1.1e-88 stage V sporulation protein AA
* WP_007409415.1      K06407   55.77  123.7   6.7e-37 stage V sporulation protein AE
* WP_007409425.1      K00793   54.57  297.2   3.1e-89 riboflavin synthase [EC:2.5.1.9]
* WP_007409427.1      K05896   38.03  268.8   1.3e-80 segregation and condensation protein A
* WP_007409428.1      K06024   32.80  207.0   4.7e-62 segregation and condensation protein B
* WP_007409435.1      K07651  526.87  810.1  2.7e-244 two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]
* WP_007409435.1      K07636  329.53  365.5  8.5e-110 two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
* WP_007409441.1      K07052   32.53   59.7   3.5e-17 CAAX protease family protein
* WP_007409455.1      K00805   57.43  256.7   4.9e-77 heptaprenyl diphosphate synthase component 1 [EC:2.5.1.30]
* WP_007409456.1      K00940  146.23  252.6   7.4e-76 nucleoside-diphosphate kinase [EC:2.7.4.6]
* WP_007409471.1      K03888  180.77  389.5    2e-117 quinol---cytochrome c reductase cytochrome c subunit, bacillus type [EC:7.1.1.8]
* WP_007409480.1      K00606   78.30  407.5    1e-122 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
* WP_007409520.1      K03429  300.93  392.9  3.5e-118 processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]
* WP_007409527.1      K00287   55.90  234.6   2.9e-70 dihydrofolate reductase [EC:1.5.1.3]
* WP_007409529.1      K11068  174.13  275.5   7.4e-83 hemolysin III
* WP_007409599.1      K20118  804.40  990.2  7.6e-299 glucose PTS system EIICBA or EIICB component [EC:2.7.1.199]
* WP_007409599.1      K02779  717.07  719.4    7e-217 glucose PTS system EIICB or EIICBA component [EC:2.7.1.199]
* WP_007409599.1      K02791  654.53  660.4    3e-199 maltose/glucose PTS system EIICB component [EC:2.7.1.199 2.7.1.208]
* WP_007409599.1      K02804  617.73  641.3  2.4e-193 N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]
* WP_007409622.1      K03839   86.30  142.9   1.7e-42 flavodoxin I
* WP_007409623.1      K05822  353.20  398.9  1.1e-120 tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]
* WP_007409633.1      K03636   36.77   52.6   9.9e-15 sulfur-carrier protein
* WP_007409644.1      K19689   72.97  465.2  6.2e-140 aminopeptidase [EC:3.4.11.-]
* WP_007409663.1      K00382  461.43  643.1  6.5e-194 dihydrolipoyl dehydrogenase [EC:1.8.1.4]
* WP_007409686.1      K02277   51.33   58.1   1.7e-16 cytochrome c oxidase subunit IV [EC:7.1.1.9]
* WP_007409693.1      K08316   93.57  212.4   1.3e-63 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
* WP_007409703.1      K03925   40.23  196.8   5.8e-59 transcriptional regulator MraZ
* WP_007409704.1      K03438  388.37  473.8  1.2e-142 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
* WP_007409707.1      K01000  186.37  436.5  2.3e-131 phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
* WP_007409714.1      K03091  175.20  339.9  4.3e-102 RNA polymerase sigma-E/F/G factor
* WP_007409719.1      K09772   35.37  155.5   2.4e-46 cell division inhibitor SepF
* WP_007409730.1      K01956  513.33  594.3  4.9e-179 carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
* WP_007409740.1      K02303  256.13  395.0  8.3e-119 uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
* WP_007409759.1      K00645  257.10  403.1  2.9e-121 [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
* WP_007409763.1      K03106  332.60  659.3  8.8e-199 signal recognition particle subunit SRP54 [EC:3.6.5.4]
* WP_007409774.1      K03733  336.67  345.7  8.4e-104 integrase/recombinase XerC
* WP_007409774.1      K04763  304.80  316.2   8.1e-95 integrase/recombinase XerD
* WP_007409777.1      K02408   32.93  102.8   4.7e-30 flagellar hook-basal body complex protein FliE
* WP_007409783.1      K02390  312.40  355.0  1.7e-106 flagellar hook protein FlgE
* WP_007409786.1      K02419  280.97  374.9  6.9e-113 flagellar biosynthesis protein FliP
* WP_007409796.1      K00981   47.20  203.3   1.2e-60 phosphatidate cytidylyltransferase [EC:2.7.7.41]
* WP_007409801.1      K09748   25.23  182.6   1.8e-54 ribosome maturation factor RimP
* WP_007409809.1      K06411  196.67  319.2   1.3e-96 dipicolinate synthase subunit B
* WP_007409813.1      K03710  176.07  184.0   9.6e-55 GntR family transcriptional regulator
* WP_007409821.1      K00995  115.57  168.8   2.9e-50 CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
* WP_007409899.1      K03496  128.27  357.6  2.4e-107 chromosome partitioning protein
* WP_007409901.1      K03501   55.43  253.5   6.4e-76 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
* WP_007409906.1      K03217  118.67  293.0   8.1e-88 YidC/Oxa1 family membrane protein insertase
* WP_007409910.1      K03629  106.73  419.3  3.2e-126 DNA replication and repair protein RecF
* WP_007409919.1      K02341  233.90  278.7   1.9e-83 DNA polymerase III subunit delta' [EC:2.7.7.7]
* WP_007409921.1      K07461   56.70  117.3   1.3e-34 putative endonuclease
* WP_007409927.1      K00919  104.37  319.8   3.4e-96 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
* WP_007409934.1      K04762   57.97   61.7   1.3e-17 ribosome-associated heat shock protein Hsp15
* WP_007409940.1      K03525   52.83  285.3   9.4e-86 type III pantothenate kinase [EC:2.7.1.33]
* WP_007409944.1      K25575  332.53  344.0  2.9e-104 4-amino-4-deoxychorismate synthase (2-amino-4-deoxychorismate-forming) component II [EC:2.6.1.123]
* WP_007409944.1      K01664  308.93  325.1   4.1e-98 para-aminobenzoate synthetase component II [EC:2.6.1.85]
* WP_007409944.1      K01658  241.77  324.2   7.8e-98 anthranilate synthase component II [EC:4.1.3.27]
* WP_007409947.1      K00950   42.17  217.1   5.7e-65 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
* WP_007409953.1      K02103  278.93  504.9  2.7e-152 GntR family transcriptional regulator, arabinose operon transcriptional repressor
* WP_007409973.1      K05595   75.07  220.8   4.2e-66 multiple antibiotic resistance protein
* WP_007410023.1      K23257  397.27  471.2  1.4e-142 methylglyoxal/glyoxal reductase [EC:1.1.1.283 1.1.1.-]
* WP_007410023.1      K06221  355.17  444.0  5.5e-134 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]
* WP_007410036.1      K03758  358.87  491.3  5.3e-148 arginine:ornithine antiporter / lysine permease
* WP_007410043.1      K01569  121.47  612.2  7.2e-185 oxalate decarboxylase [EC:4.1.1.2]
* WP_007410056.1      K11619   63.43  120.3   7.6e-36 lia operon protein LiaI
* WP_007410057.1      K11620  214.60  233.3   3.9e-70 lia operon protein LiaH
* WP_007410057.1      K03969   82.97  135.2   6.2e-40 phage shock protein A
* WP_007410064.1      K01679  614.70  809.1    4e-244 fumarate hydratase, class II [EC:4.2.1.2]
* WP_007410071.1      K04047   70.77  156.6   1.6e-46 starvation-inducible DNA-binding protein
* WP_007410083.1      K07476   81.20  159.5   4.5e-48 toprim domain protein
* WP_007410125.1      K03975   59.60   99.0   4.6e-29 membrane-associated protein
* WP_007410132.1      K01012  159.77  394.0  1.7e-118 biotin synthase [EC:2.8.1.6]
* WP_007410226.1      K09167  108.07  168.2   4.3e-50 uncharacterized protein
* WP_007410234.1      K05518  102.97  248.1     9e-75 phosphoserine phosphatase RsbX [EC:3.1.3.3]
* WP_007410250.1      K21759   34.37  115.7   1.1e-34 vanillate/4-hydroxybenzoate decarboxylase subunit D [EC:4.1.1.- 4.1.1.61]
* WP_007410316.1      K06929   79.77  178.3   2.1e-53 uncharacterized protein
* WP_007410327.1      K03413  135.17  148.1   7.6e-44 two-component system, chemotaxis family, chemotaxis protein CheY
* WP_007410365.1      K01915   59.03  403.0  4.8e-121 glutamine synthetase [EC:6.3.1.2]
* WP_007410370.1      K01448   36.57  215.4     2e-64 N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
* WP_007410378.1      K03297  106.37  109.6   3.4e-32 small multidrug resistance pump
* WP_007410379.1      K11815  156.00  176.7   2.3e-53 multidrug resistance protein EbrB
* WP_007410379.1      K03297  106.37  135.3     5e-40 small multidrug resistance pump
* WP_007410388.1      K03696 1054.87 1267.6         0 ATP-dependent Clp protease ATP-binding subunit ClpC
* WP_007410398.1      K03046  459.37 1706.6         0 DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
* WP_007410399.1      K02355  522.77 1064.8         0 elongation factor G
* WP_007410400.1      K02358  341.93  770.9  7.7e-233 elongation factor Tu
* WP_007410402.1      K02906  112.03  315.6   1.2e-94 large subunit ribosomal protein L3
* WP_007410404.1      K02874   98.37  194.8   4.3e-58 large subunit ribosomal protein L14
* WP_007410406.1      K03076  209.47  543.1  1.2e-163 preprotein translocase subunit SecY
* WP_007410407.1      K00939  176.47  255.0   1.7e-76 adenylate kinase [EC:2.7.4.3]
* WP_007410408.1      K01265  133.03  354.8  1.6e-106 methionyl aminopeptidase [EC:3.4.11.18]
* WP_007410409.1      K02948   94.73  196.3   1.3e-58 small subunit ribosomal protein S11
* WP_007410417.1      K01448   36.57  196.1   1.4e-58 N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
* WP_007609271.1      K08194  520.80  556.0  7.6e-168 MFS transporter, ACS family, D-galactonate transporter
* WP_007609432.1      K21601  143.37  292.4   2.3e-88 DeoR family transcriptional regulator, copper-sensing transcriptional repressor
* WP_007609584.1      K17762  102.07  172.1   7.5e-52 rsbT antagonist protein RsbS
* WP_007609589.1      K07315  245.27  497.9    2e-150 phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
* WP_007609591.1      K04757   54.40  130.3   2.2e-38 serine/threonine-protein kinase RsbW [EC:2.7.11.1]
* WP_007609791.1      K03118   62.97  280.2   4.4e-84 sec-independent protein translocase protein TatC
* WP_007609846.1      K01588  108.80  289.2   4.7e-87 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
* WP_007609852.1      K01923  170.23  247.8   3.6e-74 phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
* WP_007609857.1      K01933  153.07  558.4  4.6e-168 phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
* WP_007610253.1      K03216   98.47  259.8   4.2e-78 tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]
* WP_007610287.1      K02443   93.67  250.5   1.4e-75 glycerol uptake operon antiterminator
* WP_007610291.1      K00864  515.27  787.8  1.2e-237 glycerol kinase [EC:2.7.1.30]
* WP_007610306.1      K13771  127.03  227.7   1.9e-68 Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor
* WP_007610368.1      K06418   49.37  101.0     1e-29 small acid-soluble spore protein A/B/C/D
* WP_007610550.1      K21064  210.90  358.8  3.4e-108 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]
* WP_007610590.1      K02032  423.23  543.0  2.6e-163 peptide/nickel transport system ATP-binding protein
* WP_007610590.1      K10823  494.50  499.9  1.6e-150 oligopeptide transport system ATP-binding protein
* WP_007610596.1      K02033  263.60  423.4  1.6e-127 peptide/nickel transport system permease protein
* WP_007610655.1      K03149  154.83  428.3    9e-129 thiazole synthase [EC:2.8.1.10]
* WP_007610853.1      K16200  479.83  525.4  8.3e-159 dipeptide transport system permease protein
* WP_007610853.1      K15581  353.53  398.7  3.9e-120 oligopeptide transport system permease protein
* WP_007610853.1      K02033  263.60  352.3  6.1e-106 peptide/nickel transport system permease protein
* WP_007610880.1      K04063   55.33  170.4   9.8e-51 lipoyl-dependent peroxiredoxin [EC:1.11.1.28]
* WP_007610911.1      K15973  105.93  182.6   7.7e-55 MarR family transcriptional regulator, 2-MHQ and catechol-resistance regulon repressor
* WP_007610913.1      K10979   98.27  370.0  1.9e-111 DNA end-binding protein Ku
* WP_007610941.1      K00567  171.17  181.8   3.3e-54 methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
* WP_007611113.1      K03148  330.43  406.1  2.5e-122 sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73]
* WP_007611116.1      K03635   26.40  190.8   4.2e-57 molybdopterin synthase catalytic subunit [EC:2.8.1.12]
* WP_007611171.1      K00166  383.33  401.7    1e-120 2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4]
* WP_007611227.1      K02274  751.37  803.7  3.2e-242 cytochrome c oxidase subunit I [EC:7.1.1.9]
* WP_007611280.1      K01925  359.73  472.5  2.8e-142 UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
* WP_007611396.1      K14540  302.03  438.9  2.6e-132 ribosome biogenesis GTPase A
* WP_007611398.1      K03470  123.33  277.6   1.9e-83 ribonuclease HII [EC:3.1.26.4]
* WP_007611430.1      K02412  644.80  715.2  9.4e-216 flagellum-specific ATP synthase [EC:7.4.2.8]
* WP_007611455.1      K02357  110.80  364.1  2.7e-109 elongation factor Ts
* WP_007611468.1      K00962  274.70 1039.2         0 polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
* WP_007611605.1      K00525  380.20  465.7  4.7e-140 ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
* WP_007611631.1      K03713  103.43  174.9   1.4e-52 MerR family transcriptional regulator, glutamine synthetase repressor
* WP_007611720.1      K01356  135.90  303.5   3.1e-91 repressor LexA [EC:3.4.21.88]
* WP_007611850.1      K01640  139.43  456.3  3.6e-137 hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
* WP_007611945.1      K08976   43.00  230.0   5.3e-69 putative membrane protein
* WP_007611962.1      K04564   35.63  295.9     6e-89 superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
* WP_007612187.1      K10773  132.87  272.6   8.8e-82 endonuclease III [EC:3.2.2.- 4.2.99.18]
* WP_007612190.1      K00812  471.13  572.8  1.5e-172 aspartate aminotransferase [EC:2.6.1.1]
* WP_007612296.1      K06178  253.70  325.8   4.1e-98 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
* WP_007612334.1      K06405  120.27  232.4   3.1e-70 stage V sporulation protein AC
* WP_007612347.1      K04763  304.80  356.1  6.7e-107 integrase/recombinase XerD
* WP_007612452.1      K00263  416.97  585.7  1.2e-176 leucine dehydrogenase [EC:1.4.1.9]
* WP_007612510.1      K02160   98.73  176.9   8.5e-53 acetyl-CoA carboxylase biotin carboxyl carrier protein
* WP_007612673.1      K06385  128.37  336.5  3.9e-101 stage II sporulation protein P
* WP_007612700.1      K22278   73.07  260.2   6.4e-78 peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]
* WP_007612715.1      K13653  209.63  353.9  3.2e-106 AraC family transcriptional regulator
* WP_007612834.1      K07462   59.50  824.0  3.5e-248 single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
* WP_007612896.1      K01338  874.67 1122.5         0 ATP-dependent Lon protease [EC:3.4.21.53]
* WP_007612934.1      K00989  186.60  453.2  1.3e-136 ribonuclease PH [EC:2.7.7.56]
* WP_007612991.1      K17236  336.57  416.2    1e-125 arabinooligosaccharide transport system permease protein
* WP_007612991.1      K02026  276.57  298.9   7.1e-90 multiple sugar transport system permease protein
* WP_007613019.1      K02887   43.47  201.6   4.8e-60 large subunit ribosomal protein L20
* WP_007613022.1      K05338  135.70  187.9   1.3e-56 holin-like protein
* WP_007613022.1      K06518   42.30  107.6   7.1e-32 holin-like protein
* WP_007613029.1      K01868  161.83  862.1  9.4e-260 threonyl-tRNA synthetase [EC:6.1.1.3]
* WP_007613079.1      K00027  496.47  590.7  8.6e-178 malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]
* WP_007613079.1      K00029  300.73  316.4   6.4e-95 malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
* WP_007613085.1      K01755  173.90  737.6  2.8e-222 argininosuccinate lyase [EC:4.3.2.1]
* WP_007613091.1      K11065  124.43  261.7   1.1e-78 thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
* WP_007613147.1      K01866   83.50  468.7  5.4e-141 tyrosyl-tRNA synthetase [EC:6.1.1.1]
* WP_007613312.1      K06204   34.00   84.4     2e-24 RNA polymerase-binding transcription factor
* WP_007613337.1      K06153   39.00  312.5   8.5e-94 undecaprenyl-diphosphatase [EC:3.6.1.27]
* WP_007613424.1      K05566   93.30  147.8   4.4e-44 multicomponent Na+:H+ antiporter subunit B
* WP_007613482.1      K07084  346.17  674.7  3.6e-203 putative amino acid transporter
* WP_007613496.1      K21567  377.77  521.0    2e-157 ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
* WP_007613557.1      K02566  270.13  273.8   4.6e-82 5'-nucleotidase [EC:3.1.3.5]
* WP_007613562.1      K07090   45.90  183.7     1e-54 uncharacterized protein
* WP_007613583.1      K10711  241.97  368.3  2.8e-111 GntR family transcriptional regulator, frlABCD operon transcriptional regulator
* WP_007613583.1      K03710  176.07  201.2   5.4e-60 GntR family transcriptional regulator
* WP_007613715.1      K25290  391.33  430.2  5.8e-130 ferric hydroxamate/heme transport system ATP-binding protein [EC:7.2.2.16]
* WP_007613715.1      K02013  240.93  334.2  2.2e-100 iron complex transport system ATP-binding protein [EC:7.2.2.-]
* WP_007613715.1      K25283  143.43  189.4   1.5e-56 iron-siderophore transport system permease protein
* WP_007613932.1      K19420  199.23  242.2   9.4e-73 protein tyrosine kinase modulator
* WP_007613980.1      K02532  191.90  589.3  5.3e-178 MFS transporter, OHS family, lactose permease
* WP_007614174.1      K07282  260.93  578.5  8.8e-175 gamma-polyglutamate biosynthesis protein CapA
* WP_007614310.1      K02391  237.03  263.3   5.8e-79 flagellar basal-body rod protein FlgF
* WP_007614387.1      K08234   95.43  174.4   4.1e-52 glyoxylase I family protein
* WP_007614670.1      K02760   63.90  122.7   2.4e-36 cellobiose PTS system EIIB component [EC:2.7.1.196 2.7.1.205]
* WP_007614697.1      K00425  152.10  608.0  3.1e-183 cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]
* WP_007614823.1      K11635  402.87  434.8  1.3e-131 putative ABC transport system ATP-binding protein
* WP_007614823.1      K02003  284.83  306.9   3.5e-92 putative ABC transport system ATP-binding protein
* WP_007614879.1      K06608  250.87  356.7  1.1e-107 DeoR family transcriptional regulator, myo-inositol catabolism operon repressor
* WP_007614902.1      K03387  355.57  847.2  7.3e-256 NADH-dependent peroxiredoxin subunit F [EC:1.8.1.-]
* WP_007615083.1      K03497   51.00  228.5   2.7e-68 ParB family transcriptional regulator, chromosome partitioning protein
* WP_007615086.1      K03495  409.87  992.3  3.3e-299 tRNA uridine 5-carboxymethylaminomethyl modification enzyme
* WP_007615126.1      K08681   83.00  293.7   2.1e-88 pyridoxal 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]
* WP_007615141.1      K11991  171.70  278.5   2.6e-83 tRNA(adenine34) deaminase [EC:3.5.4.33]
* WP_007615155.1      K00943   97.07  217.3     6e-65 dTMP kinase [EC:2.7.4.9]
* WP_007615180.1      K02499  402.17  746.0  3.4e-225 tetrapyrrole methylase family protein / MazG family protein
* WP_007615206.1      K01738  416.17  496.5  1.6e-149 cysteine synthase [EC:2.5.1.47]
* WP_007615239.1      K02926   89.93  295.8   8.6e-89 large subunit ribosomal protein L4
* WP_007615280.1      K06294  152.53  230.7   2.1e-69 spore germination protein D
* WP_011996156.1      K07258  224.10  348.6  1.2e-104 serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
* WP_011996172.1      K06423   64.23  120.0   8.7e-36 small acid-soluble spore protein F
* WP_012116786.1      K03305  366.37  549.6  1.4e-165 proton-dependent oligopeptide transporter, POT family
* WP_012116805.1      K25282  205.07  435.6  2.2e-131 iron-siderophore transport system substrate-binding protein
